<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
D&J-IND,60,20131115,000000,15868.0800000,15877.9300000,15860.4300000,15863.8600000,0
D&J-IND,60,20131115,010000,15863.8800000,15884.1900000,15862.2800000,15880.2000000,0
D&J-IND,60,20131115,020000,15880.0500000,15880.0500000,15876.2200000,15876.2200000,0
D&J-IND,60,20131115,030000,15876.2200000,15876.2200000,15876.2200000,15876.2200000,0
D&J-IND,60,20131115,100000,15876.2200000,15876.2200000,15876.2200000,15876.2200000,0
D&J-IND,60,20131115,190000,15876.1600000,15911.7600000,15876.1600000,15911.7600000,0
D&J-IND,60,20131115,200000,15911.8400000,15924.4000000,15904.4600000,15923.6100000,0
D&J-IND,60,20131115,210000,15923.6700000,15931.6300000,15912.3200000,15917.0300000,0
D&J-IND,60,20131115,220000,15917.0200000,15923.8800000,15912.3000000,15913.4200000,0
D&J-IND,60,20131115,230000,15913.4300000,15937.0700000,15913.4300000,15927.8000000,0
D&J-IND,60,20131116,000000,15927.8300000,15942.5500000,15927.8300000,15938.2700000,0
D&J-IND,60,20131116,010000,15938.3100000,15958.6700000,15938.2800000,15958.6700000,0
D&J-IND,60,20131116,020000,15958.7200000,15962.7900000,15958.7200000,15961.7000000,0
D&J-IND,60,20131116,030000,15961.7000000,15961.7000000,15961.7000000,15961.7000000,0
D&J-IND,60,20131116,100000,15961.7000000,15961.7000000,15961.7000000,15961.7000000,0
D&J-IND,60,20131117,030000,15961.7000000,15961.7000000,15961.7000000,15961.7000000,0
D&J-IND,60,20131117,060000,15961.7000000,15961.7000000,15961.7000000,15961.7000000,0
D&J-IND,60,20131117,100000,15961.7000000,15961.7000000,15961.7000000,15961.7000000,0
D&J-IND,60,20131118,030000,15961.7000000,15961.7000000,15961.7000000,15961.7000000,0
D&J-IND,60,20131118,100000,15961.7000000,15961.7000000,15961.7000000,15961.7000000,0
D&J-IND,60,20131118,190000,15962.7200000,16028.6300000,15962.7200000,15997.8500000,0
D&J-IND,60,20131118,200000,15997.8000000,16015.1800000,15987.7700000,16011.7300000,0
D&J-IND,60,20131118,210000,16011.7400000,16020.1000000,15996.7500000,16004.0200000,0
D&J-IND,60,20131118,220000,16003.9900000,16016.5200000,16000.0700000,16003.2800000,0
D&J-IND,60,20131118,230000,16003.2600000,16014.8200000,16000.9300000,16009.6400000,0
D&J-IND,60,20131119,000000,16009.7100000,16024.3600000,15995.5100000,15996.6000000,0
D&J-IND,60,20131119,010000,15996.5800000,15996.5800000,15945.9800000,15971.2900000,0
D&J-IND,60,20131119,020000,15971.6200000,15976.0200000,15971.6200000,15976.0200000,0
D&J-IND,60,20131119,030000,15976.0200000,15976.0200000,15976.0200000,15976.0200000,0
D&J-IND,60,20131119,100000,15976.0200000,15976.0200000,15976.0200000,15976.0200000,0
D&J-IND,60,20131119,190000,15974.0600000,16005.2400000,15961.2300000,15986.1300000,0
D&J-IND,60,20131119,200000,15986.1000000,16023.1400000,15986.1000000,16006.9800000,0
D&J-IND,60,20131119,210000,16007.0100000,16007.3700000,15961.2600000,15980.5500000,0
D&J-IND,60,20131119,220000,15980.5600000,16006.6700000,15976.1000000,15984.6300000,0
D&J-IND,60,20131119,230000,15984.6200000,15984.6200000,15946.4800000,15949.6500000,0
D&J-IND,60,20131120,000000,15949.6600000,15990.4200000,15949.0700000,15973.1100000,0
D&J-IND,60,20131120,010000,15973.0800000,15993.7700000,15956.0700000,15968.8100000,0
D&J-IND,60,20131120,020000,15968.7700000,15969.3700000,15966.5200000,15967.0300000,0
D&J-IND,60,20131120,030000,15967.0300000,15967.0300000,15967.0300000,15967.0300000,0
D&J-IND,60,20131120,100000,15967.0300000,15967.0300000,15967.0300000,15967.0300000,0
D&J-IND,60,20131120,190000,15971.2000000,15988.8900000,15950.8900000,15976.3100000,0
D&J-IND,60,20131120,200000,15976.2100000,16013.6300000,15961.3100000,15978.5200000,0
D&J-IND,60,20131120,210000,15978.6200000,15987.8500000,15968.2900000,15977.3900000,0
D&J-IND,60,20131120,220000,15977.4300000,15993.6800000,15977.4300000,15985.0100000,0
D&J-IND,60,20131120,230000,15985.0100000,15990.9000000,15976.3800000,15982.8300000,0
D&J-IND,60,20131121,000000,15982.9000000,15982.9000000,15902.6500000,15908.2900000,0
D&J-IND,60,20131121,010000,15908.6400000,15912.8000000,15867.5400000,15908.9900000,0
D&J-IND,60,20131121,020000,15908.8000000,15908.8000000,15900.6900000,15900.8200000,0
D&J-IND,60,20131121,030000,15900.8200000,15900.8200000,15900.8200000,15900.8200000,0
D&J-IND,60,20131121,100000,15900.8200000,15900.8200000,15900.8200000,15900.8200000,0
D&J-IND,60,20131121,130000,15900.8200000,15900.8200000,15900.8200000,15900.8200000,0
D&J-IND,60,20131121,190000,15908.0700000,15971.4000000,15908.0700000,15970.3600000,0
D&J-IND,60,20131121,200000,15970.3700000,15990.0800000,15957.9300000,15988.9800000,0
D&J-IND,60,20131121,210000,15988.9900000,15999.1900000,15985.5500000,15999.1200000,0
D&J-IND,60,20131121,220000,15999.1100000,15999.1100000,15974.1200000,15974.1600000,0
D&J-IND,60,20131121,230000,15974.1800000,16010.8400000,15974.1800000,16001.5300000,0
D&J-IND,60,20131122,000000,16001.6100000,16008.6700000,15988.0800000,16002.5700000,0
D&J-IND,60,20131122,010000,16002.5500000,16015.3300000,15999.1100000,16011.3400000,0
D&J-IND,60,20131122,020000,16011.1600000,16011.1600000,16009.3500000,16009.9900000,0
D&J-IND,60,20131122,030000,16009.9900000,16009.9900000,16009.9900000,16009.9900000,0
D&J-IND,60,20131122,100000,16009.9900000,16009.9900000,16009.9900000,16009.9900000,0
D&J-IND,60,20131122,190000,16008.7100000,16008.7100000,15978.5900000,16002.9200000,0
D&J-IND,60,20131122,200000,16002.8900000,16024.6500000,15988.5600000,16021.6000000,0
D&J-IND,60,20131122,210000,16021.5800000,16031.7800000,16006.7100000,16030.9700000,0
D&J-IND,60,20131122,220000,16030.9200000,16035.4900000,16025.7100000,16030.5800000,0
D&J-IND,60,20131122,230000,16030.6000000,16034.3200000,16016.8700000,16019.7900000,0
D&J-IND,60,20131123,000000,16019.9400000,16053.9500000,16019.4300000,16045.7900000,0
D&J-IND,60,20131123,010000,16045.8200000,16066.9600000,16045.2200000,16063.3800000,0
D&J-IND,60,20131123,020000,16063.3100000,16064.7700000,16063.0000000,16064.7700000,0
D&J-IND,60,20131123,030000,16064.7700000,16064.7700000,16064.7700000,16064.7700000,0
D&J-IND,60,20131123,100000,16064.7700000,16064.7700000,16064.7700000,16064.7700000,0
D&J-IND,60,20131124,030000,16064.7700000,16064.7700000,16064.7700000,16064.7700000,0
D&J-IND,60,20131124,060000,16064.7700000,16064.7700000,16064.7700000,16064.7700000,0
D&J-IND,60,20131124,100000,16064.7700000,16064.7700000,16064.7700000,16064.7700000,0
D&J-IND,60,20131125,020000,16064.7700000,16064.7700000,16064.7700000,16064.7700000,0
D&J-IND,60,20131125,030000,16064.7700000,16064.7700000,16064.7700000,16064.7700000,0
D&J-IND,60,20131125,100000,16064.7700000,16064.7700000,16064.7700000,16064.7700000,0
D&J-IND,60,20131125,190000,16072.0900000,16092.5900000,16061.6800000,16078.4100000,0
D&J-IND,60,20131125,200000,16078.3800000,16107.0700000,16071.3700000,16094.7200000,0
D&J-IND,60,20131125,210000,16094.6700000,16103.6100000,16089.6500000,16097.7200000,0
D&J-IND,60,20131125,220000,16097.6700000,16097.7000000,16088.4200000,16089.9300000,0
D&J-IND,60,20131125,230000,16090.0000000,16100.5700000,16085.4700000,16099.9100000,0
D&J-IND,60,20131126,000000,16099.9600000,16109.2100000,16094.8000000,16095.5400000,0
D&J-IND,60,20131126,010000,16095.5100000,16095.5100000,16056.8900000,16071.1600000,0
D&J-IND,60,20131126,020000,16071.3000000,16076.3600000,16071.3000000,16072.5400000,0
D&J-IND,60,20131126,030000,16072.5400000,16072.5400000,16072.5400000,16072.5400000,0
D&J-IND,60,20131126,100000,16072.5400000,16072.5400000,16072.5400000,16072.5400000,0
D&J-IND,60,20131126,190000,16070.9300000,16106.4100000,16070.9300000,16100.5100000,0
D&J-IND,60,20131126,200000,16100.5200000,16101.2500000,16073.9200000,16086.9100000,0
D&J-IND,60,20131126,210000,16087.0000000,16105.3200000,16082.1500000,16082.1500000,0
D&J-IND,60,20131126,220000,16082.1200000,16106.8700000,16081.6400000,16094.0700000,0
D&J-IND,60,20131126,230000,16094.0800000,16106.7600000,16090.3700000,16106.6000000,0
D&J-IND,60,20131127,000000,16106.5800000,16119.6200000,16097.0100000,16111.5800000,0
D&J-IND,60,20131127,010000,16111.5000000,16118.7400000,16073.6900000,16073.6900000,0
D&J-IND,60,20131127,020000,16073.7700000,16074.9600000,16072.8000000,16072.8000000,0
D&J-IND,60,20131127,030000,16072.8000000,16072.8000000,16072.8000000,16072.8000000,0
D&J-IND,60,20131127,100000,16072.8000000,16072.8000000,16072.8000000,16072.8000000,0
D&J-IND,60,20131127,190000,16073.3700000,16104.7400000,16072.5900000,16091.7200000,0
D&J-IND,60,20131127,200000,16091.7700000,16105.7400000,16090.2000000,16092.4700000,0
D&J-IND,60,20131127,210000,16092.4800000,16107.3300000,16092.4800000,16100.3400000,0
D&J-IND,60,20131127,220000,16100.3500000,16100.6400000,16074.5600000,16074.5600000,0
D&J-IND,60,20131127,230000,16074.2100000,16080.1000000,16057.7600000,16076.7700000,0
D&J-IND,60,20131128,000000,16076.7600000,16106.3200000,16075.3700000,16101.9900000,0
D&J-IND,60,20131128,010000,16101.9800000,16106.4100000,16096.4800000,16100.9900000,0
D&J-IND,60,20131128,020000,16100.8500000,16100.8500000,16096.9500000,16097.3300000,0
D&J-IND,60,20131128,030000,16097.3300000,16097.3300000,16097.3300000,16097.3300000,0
D&J-IND,60,20131128,100000,16097.3300000,16097.3300000,16097.3300000,16097.3300000,0
D&J-IND,60,20131129,030000,16097.3300000,16097.3300000,16097.3300000,16097.3300000,0
D&J-IND,60,20131129,100000,16097.3300000,16097.3300000,16097.3300000,16097.3300000,0
D&J-IND,60,20131129,190000,16105.1600000,16153.4400000,16104.8200000,16151.6000000,0
D&J-IND,60,20131129,200000,16151.6600000,16173.8500000,16147.5700000,16156.1900000,0
D&J-IND,60,20131129,210000,16156.2000000,16158.6300000,16143.2600000,16145.4600000,0
D&J-IND,60,20131129,220000,16145.4600000,16151.6200000,16076.8600000,16086.3000000,0
D&J-IND,60,20131129,230000,16086.4600000,16088.5400000,16083.9700000,16086.4100000,0
D&J-IND,60,20131130,030000,16086.4100000,16086.4100000,16086.4100000,16086.4100000,0
D&J-IND,60,20131130,100000,16086.4100000,16086.4100000,16086.4100000,16086.4100000,0
D&J-IND,60,20131201,030000,16086.4100000,16086.4100000,16086.4100000,16086.4100000,0
D&J-IND,60,20131201,060000,16086.4100000,16086.4100000,16086.4100000,16086.4100000,0
D&J-IND,60,20131201,100000,16086.4100000,16086.4100000,16086.4100000,16086.4100000,0
D&J-IND,60,20131202,030000,16086.4100000,16086.4100000,16086.4100000,16086.4100000,0
D&J-IND,60,20131202,100000,16086.4100000,16086.4100000,16086.4100000,16086.4100000,0
D&J-IND,60,20131202,190000,16087.1200000,16087.1200000,16035.0500000,16044.8600000,0
D&J-IND,60,20131202,200000,16044.8800000,16076.2600000,16036.5900000,16057.8500000,0
D&J-IND,60,20131202,210000,16057.9000000,16090.6400000,16056.0000000,16085.9500000,0
D&J-IND,60,20131202,220000,16085.9600000,16097.3900000,16081.0500000,16086.5800000,0
D&J-IND,60,20131202,230000,16086.5400000,16087.3900000,16051.5800000,16058.8000000,0
D&J-IND,60,20131203,000000,16058.8000000,16059.6300000,16032.5300000,16048.7000000,0
D&J-IND,60,20131203,010000,16048.6700000,16049.1200000,15988.2700000,15998.0300000,0
D&J-IND,60,20131203,020000,15998.4300000,16008.7700000,15998.4300000,16008.7700000,0
D&J-IND,60,20131203,030000,16008.7700000,16008.7700000,16008.7700000,16008.7700000,0
D&J-IND,60,20131203,100000,16008.7700000,16008.7700000,16008.7700000,16008.7700000,0
D&J-IND,60,20131203,190000,16004.7200000,16004.7200000,15931.3900000,15964.7700000,0
D&J-IND,60,20131203,200000,15964.7800000,15972.6300000,15946.8100000,15952.3900000,0
D&J-IND,60,20131203,210000,15952.4000000,15952.7900000,15883.7700000,15896.2500000,0
D&J-IND,60,20131203,220000,15896.3000000,15910.2400000,15891.5100000,15902.7200000,0
D&J-IND,60,20131203,230000,15902.7500000,15904.3600000,15870.3000000,15878.7300000,0
D&J-IND,60,20131204,000000,15878.6800000,15903.2500000,15860.7000000,15902.7000000,0
D&J-IND,60,20131204,010000,15902.6900000,15923.1100000,15877.2600000,15915.2400000,0
D&J-IND,60,20131204,020000,15915.1900000,15915.1900000,15914.1700000,15914.6200000,0
D&J-IND,60,20131204,030000,15914.6200000,15914.6200000,15914.6200000,15914.6200000,0
D&J-IND,60,20131204,100000,15914.6200000,15914.6200000,15914.6200000,15914.6200000,0
D&J-IND,60,20131204,190000,15910.5100000,15910.5100000,15848.2800000,15866.4700000,0
D&J-IND,60,20131204,200000,15866.4400000,15954.5000000,15864.9200000,15954.5000000,0
D&J-IND,60,20131204,210000,15954.7500000,15958.2400000,15905.0600000,15914.5000000,0
D&J-IND,60,20131204,220000,15914.4500000,15914.4500000,15864.1800000,15879.7200000,0
D&J-IND,60,20131204,230000,15879.7000000,15886.3000000,15795.2600000,15814.9700000,0
D&J-IND,60,20131205,000000,15815.1100000,15857.0600000,15815.1100000,15850.6400000,0
D&J-IND,60,20131205,010000,15850.6600000,15921.6700000,15842.4800000,15894.7200000,0
D&J-IND,60,20131205,020000,15894.5300000,15894.5300000,15889.6700000,15889.7700000,0
D&J-IND,60,20131205,030000,15889.7700000,15889.7700000,15889.7700000,15889.7700000,0
D&J-IND,60,20131205,100000,15889.7700000,15889.7700000,15889.7700000,15889.7700000,0
D&J-IND,60,20131205,190000,15886.5000000,15888.6000000,15839.3300000,15860.8800000,0
D&J-IND,60,20131205,200000,15860.8400000,15893.8300000,15825.4300000,15833.6600000,0
D&J-IND,60,20131205,210000,15833.6700000,15855.7900000,15829.4800000,15851.3600000,0
D&J-IND,60,20131205,220000,15851.3800000,15880.6200000,15851.3800000,15869.4100000,0
D&J-IND,60,20131205,230000,15869.2200000,15869.2200000,15836.6600000,15842.5900000,0
D&J-IND,60,20131206,000000,15842.6300000,15856.7500000,15819.3500000,15823.8300000,0
D&J-IND,60,20131206,010000,15823.8600000,15846.0700000,15810.5300000,15817.8700000,0
D&J-IND,60,20131206,020000,15817.8000000,15821.5400000,15817.8000000,15821.5100000,0
D&J-IND,60,20131206,030000,15821.5100000,15821.5100000,15821.5100000,15821.5100000,0
D&J-IND,60,20131206,100000,15821.5100000,15821.5100000,15821.5100000,15821.5100000,0
D&J-IND,60,20131206,190000,15825.5500000,15969.4700000,15825.5500000,15956.3500000,0
D&J-IND,60,20131206,200000,15956.2900000,15970.1400000,15922.0400000,15942.9600000,0
D&J-IND,60,20131206,210000,15942.9500000,15980.0300000,15938.3300000,15979.6800000,0
D&J-IND,60,20131206,220000,15979.6700000,16000.4900000,15962.5500000,16000.4900000,0
D&J-IND,60,20131206,230000,16000.4700000,16022.1200000,15993.6800000,16010.3700000,0
D&J-IND,60,20131207,000000,16010.3500000,16015.6300000,15999.9700000,16005.8400000,0
D&J-IND,60,20131207,010000,16005.8900000,16020.4900000,15982.2500000,16018.9100000,0
D&J-IND,60,20131207,020000,16018.9800000,16020.3700000,16018.9800000,16020.2000000,0
D&J-IND,60,20131207,030000,16020.2000000,16020.2000000,16020.2000000,16020.2000000,0
D&J-IND,60,20131207,100000,16020.2000000,16020.2000000,16020.2000000,16020.2000000,0
D&J-IND,60,20131208,030000,16020.2000000,16020.2000000,16020.2000000,16020.2000000,0
D&J-IND,60,20131208,060000,16020.2000000,16020.2000000,16020.2000000,16020.2000000,0
D&J-IND,60,20131208,100000,16020.2000000,16020.2000000,16020.2000000,16020.2000000,0
D&J-IND,60,20131209,030000,16020.2000000,16020.2000000,16020.2000000,16020.2000000,0
D&J-IND,60,20131209,100000,16020.2000000,16020.2000000,16020.2000000,16020.2000000,0
D&J-IND,60,20131209,190000,16019.4900000,16049.9300000,16019.4900000,16049.6700000,0
D&J-IND,60,20131209,200000,16049.6400000,16055.9300000,16018.0200000,16033.5800000,0
D&J-IND,60,20131209,210000,16033.6600000,16047.3800000,16027.8400000,16041.8600000,0
D&J-IND,60,20131209,220000,16041.8200000,16046.3200000,16029.8700000,16040.1700000,0
D&J-IND,60,20131209,230000,16040.0800000,16057.9400000,16034.7600000,16039.6300000,0
D&J-IND,60,20131210,000000,16039.6500000,16046.6800000,16026.8700000,16034.3100000,0
D&J-IND,60,20131210,010000,16034.3300000,16044.0400000,16017.7700000,16020.1200000,0
D&J-IND,60,20131210,020000,16020.4300000,16027.7400000,16020.3700000,16025.5300000,0
D&J-IND,60,20131210,030000,16025.5300000,16025.5300000,16025.5300000,16025.5300000,0
D&J-IND,60,20131210,100000,16025.5300000,16025.5300000,16025.5300000,16025.5300000,0
D&J-IND,60,20131210,190000,16024.1200000,16024.9800000,15984.9600000,15998.9500000,0
D&J-IND,60,20131210,200000,15999.0100000,16023.4400000,15998.8800000,16011.0600000,0
D&J-IND,60,20131210,210000,16011.0100000,16011.0500000,15980.1700000,15980.9700000,0
D&J-IND,60,20131210,220000,15981.1000000,16003.1700000,15971.3200000,16001.9600000,0
D&J-IND,60,20131210,230000,16001.9400000,16006.1200000,15970.4400000,15978.2900000,0
D&J-IND,60,20131211,000000,15978.2100000,15990.6600000,15973.9500000,15989.8200000,0
D&J-IND,60,20131211,010000,15989.8000000,16007.4200000,15977.3100000,15977.3100000,0
D&J-IND,60,20131211,020000,15977.2700000,15977.2700000,15973.0400000,15973.1300000,0
D&J-IND,60,20131211,030000,15973.1300000,15973.1300000,15973.1300000,15973.1300000,0
D&J-IND,60,20131211,100000,15973.1300000,15973.1300000,15973.1300000,15973.1300000,0
D&J-IND,60,20131211,190000,15970.7500000,15995.3300000,15924.4900000,15938.5200000,0
D&J-IND,60,20131211,200000,15938.5600000,15938.8200000,15894.8700000,15920.2600000,0
D&J-IND,60,20131211,210000,15920.2100000,15925.5000000,15887.5400000,15900.6300000,0
D&J-IND,60,20131211,220000,15900.7000000,15901.0800000,15863.2300000,15883.2300000,0
D&J-IND,60,20131211,230000,15883.2700000,15918.7900000,15878.4600000,15918.7900000,0
D&J-IND,60,20131212,000000,15918.8900000,15920.1800000,15882.8500000,15883.0900000,0
D&J-IND,60,20131212,010000,15883.0800000,15891.2400000,15829.1400000,15843.9400000,0
D&J-IND,60,20131212,020000,15843.8300000,15843.8300000,15841.8400000,15843.5300000,0
D&J-IND,60,20131212,030000,15843.5300000,15843.5300000,15843.5300000,15843.5300000,0
D&J-IND,60,20131212,100000,15843.5300000,15843.5300000,15843.5300000,15843.5300000,0
D&J-IND,60,20131212,140000,15843.5300000,15843.5300000,15843.5300000,15843.5300000,0
D&J-IND,60,20131212,190000,15844.8200000,15844.9700000,15766.8400000,15782.3000000,0
D&J-IND,60,20131212,200000,15782.2500000,15788.2000000,15746.8500000,15771.6700000,0
D&J-IND,60,20131212,210000,15771.6600000,15794.2200000,15754.2400000,15754.2400000,0
D&J-IND,60,20131212,220000,15754.2200000,15754.2200000,15705.9400000,15725.4000000,0
D&J-IND,60,20131212,230000,15725.4100000,15760.7700000,15725.3900000,15748.4000000,0
D&J-IND,60,20131213,000000,15748.4200000,15796.9100000,15748.4200000,15795.2200000,0
D&J-IND,60,20131213,010000,15795.0700000,15795.0700000,15733.0300000,15739.0600000,0
D&J-IND,60,20131213,020000,15739.1200000,15740.2200000,15739.0000000,15739.4300000,0
D&J-IND,60,20131213,030000,15739.4300000,15739.4300000,15739.4300000,15739.4300000,0
D&J-IND,60,20131213,100000,15739.4300000,15739.4300000,15739.4300000,15739.4300000,0
D&J-IND,60,20131213,190000,15745.6600000,15766.0100000,15733.2100000,15733.9700000,0
D&J-IND,60,20131213,200000,15734.0200000,15760.1400000,15720.0800000,15752.2800000,0
D&J-IND,60,20131213,210000,15752.2200000,15761.9200000,15735.6500000,15758.5200000,0
D&J-IND,60,20131213,220000,15758.5400000,15773.7700000,15747.1900000,15768.3400000,0
